26 68 174
66 65 191
87 65 376
33 96 -53
51 46 -147
62 83 -95
38 34 152
50 30 -129
41 78 399
80 12 336
52 98 -277
30 9 316
92 89 323
9 8 183
44 52 356
27 100 -259
33 39 -19
96 65 76
62 30 -52
14 25 251
55 2 -226
50 1 185
32 57 18
23 53 -322
33 14 -267
4 24 162
70 43 -282
95 82 118
89 61 311
44 5 28
93 72 92
61 92 64
50 62 127
59 73 99
61 31 365
31 68 -155
27 86 -157
75 57 34
7 36 390
1 2 -264
27 62 119
50 30 243
36 48 254
13 1 6
33 73 -48
52 54 -140
53 4 376
75 93 -117
65 14 -322
38 6 -3
25 23 106
93 96 61
34 73 398
90 92 -105
27 38 320
36 38 166
19 5 -195
20 34 351
72 15 200
28 9 -2
89 89 357
94 2 -278
87 9 168
26 55 -248
82 84 -31
47 16 345
85 73 -225
42 98 179
37 23 231
49 40 199
35 77 51
91 88 4
53 64 189
1 13 -41
2 89 70
45 95 -126
64 25 255
97 15 153
35 91 -213
3 76 -38
72 40 -90
50 2 66
13 86 -182
22 30 290
45 24 -190
24 98 79
25 6 37
60 40 278
80 21 194
72 54 -157
8 40 361
69 79 82
18 14 -105
28 44 -293
20 85 211
93 7 -260
16 20 322
81 68 -272
85 86 -234
8 9 276
85 5 369
14 91 394
48 76 -341
1 95 279
75 18 382
98 20 -95
46 36 381
85 90 264
16 7 -240
14 20 240
21 45 213
82 81 -359
16 57 -36
13 20 -194
82 42 -3
96 57 -204
9 75 -287
35 83 -351
58 71 -116
67 19 -274
46 6 105
81 76 -394
59 96 -25
19 83 -122
94 96 386
10 96 219
70 54 132
91 96 -392
74 37 -126
31 24 312
76 76 144
77 16 -148
40 65 -236
22 62 220
52 93 234
43 56 -22
98 44 -395
51 42 -135
18 64 128
60 16 -229
17 59 12
37 27 165
82 82 151
65 52 362
71 74 165
18 56 -94
32 89 -216
29 22 362
36 6 -40
53 80 -104
3 87 0
4 97 -22
73 13 -252
75 25 -144
36 6 377
73 84 -332
92 3 -6
42 7 -268
48 71 121
56 55 377
83 89 340
59 5 242
70 49 194
86 79 392
4 41 311
96 47 -97
46 73 151
95 6 -24
11 61 -259
99 67 -4
43 91 -359
59 20 -19
73 12 106
77 94 157
65 20 -286
67 57 -64
43 68 146
14 15 81
40 92 234
57 32 31
68 69 -125
79 92 18
21 29 -78
95 16 -77
75 27 -197
84 80 -224
92 90 -301
36 36 320
12 47 -72
26 34 -339
64 20 -18
95 42 169
73 74 117
83 18 -168
13 74 -366
16 20 -327
49 88 272
98 21 237
42 98 -108
75 72 255
48 52 -49
6 50 -200
5 30 -344
42 96 143
38 19 146
74 94 -108
15 89 -357
91 79 53
10 42 -168
8 21 -319
38 75 -177
35 7 398
63 84 -103
35 57 -307
25 61 190
61 66 11
17 45 173
54 72 143
40 38 -279
50 60 66
89 44 90
53 58 -28
65 89 160
73 62 -153
72 19 -204
64 100 -367
48 9 -67
87 79 -16
45 41 117
43 96 -293
38 91 -141
32 90 -181
100 99 106
9 27 -176
52 32 238
41 11 -264
85 76 9
33 23 -115
46 93 -210
65 28 -238
63 40 -387
52 74 224
97 41 257
37 30 71
25 49 -320
88 14 -178
70 51 342
75 72 99
73 2 326
14 78 139
20 85 -142
58 18 160
75 26 191
47 4 284
95 20 77
88 41 174
16 40 155
48 17 51
14 69 145
78 53 -78
11 70 166
24 10 -311
31 33 -24
59 34 -94
42 11 307
80 6 -275
13 1 -6
68 69 285
100 69 364
99 96 5
62 71 16
11 19 -354
46 58 -244
76 2 289
1 84 141
8 1 -3
62 64 -378
43 6 323
10 71 227
2 54 -188
13 22 129
8 5 -268
96 87 70
60 79 -391
70 43 215
24 99 149
77 16 232
45 64 11
37 41 -42
68 91 -215
97 96 -378
88 67 345
73 96 -155
100 1 283
85 93 -136
46 63 217
84 71 311
69 12 -375
89 97 202
4 82 209
29 28 126
26 44 188
71 97 -8
57 62 44
42 63 288
89 68 -249
2 60 282
50 44 38
40 24 255
31 6 27
24 42 -195
10 19 90
86 17 345
10 36 -86
66 71 -189
74 45 348
88 100 140
98 93 13
56 33 374
19 92 -206
38 44 68
57 69 371
3 3 -212
59 42 -265
54 22 336
84 90 -117
14 51 -341
42 75 -170
19 65 112
27 55 280
7 31 -120
40 44 311
66 14 -373
7 42 398
15 25 78
84 16 252
60 79 -165
14 37 -210
52 66 -13
60 35 -212
73 72 47
81 46 -269
65 81 63
35 64 -142
68 2 -141
2 85 3
62 94 180
39 47 -349
72 50 136
4 36 189
12 65 116
21 51 -259
30 13 -342
99 93 -274
71 83 -265
1 26 157
94 37 -126
30 24 349
55 22 197
56 69 33
30 57 46
62 30 -324
81 46 165
69 61 -52
25 11 -156
19 80 234
26 54 -12
44 31 132
75 56 231
15 14 -228
55 53 -18
83 67 -252
9 64 51
30 24 371
99 6 2
27 4 142
13 40 186
3 70 286
54 76 -118
75 76 -95
91 9 -276
18 89 -292
63 9 182
14 50 -150
18 55 283
20 50 368
92 2 -362
95 28 300
82 43 68
35 57 127
66 97 -204
24 63 391
38 79 192
5 81 155
17 31 350
99 20 224
34 23 -107
33 21 -66
23 48 308
99 99 59
